frame,trace_ms,gather_ms,net_wall_ms,net_gpu_ms,net_commit_ms,net_wait_ms,demod_ms,present_ms,total_ms
885,0.2431,12.6482,3.0090,7.2318,0.0100,2.9670,0.3386,0.1035,16.3424
886,0.1985,9.3366,3.5430,5.7839,0.0085,3.5056,0.2794,0.0801,13.4376
887,0.2508,12.1931,5.0198,6.9101,0.0091,4.9855,0.4462,0.1105,18.0204
888,0.2113,9.3963,2.0645,6.3616,0.0095,2.0269,0.2613,0.0790,12.0124
889,0.2054,8.7705,10.3496,5.9815,0.0077,10.3213,0.3053,0.0967,19.7275
890,0.2141,8.7502,0.0322,6.6723,0.0078,0.0017,0.3008,0.0889,9.3862
891,0.1906,8.8590,7.5860,4.8159,0.0113,7.5368,0.3327,0.1034,17.0716
892,0.2023,9.7123,0.0296,6.3176,0.0082,0.0017,0.2526,0.0766,10.2735
893,0.2214,13.1636,0.0386,4.7676,0.0093,0.0019,0.2565,0.0858,13.7659
894,0.2081,9.3810,8.4633,8.0773,0.0096,8.4257,0.3015,0.0821,18.4360
895,0.2171,12.5073,0.0318,9.5928,0.0083,0.0017,0.2660,0.0867,13.1089
896,0.2275,12.8958,4.1018,5.2853,0.0103,4.0623,0.3840,0.0923,17.7015
897,0.1851,14.8878,0.0354,7.0880,0.0071,0.0017,0.2586,0.0856,15.4525
898,0.2403,8.3060,11.4758,5.3364,0.0082,11.4314,0.3469,0.0809,20.4500
899,0.2283,9.3524,0.0375,8.5063,0.0094,0.0022,0.2945,0.0848,9.9975
900,0.2078,9.4173,3.2003,5.3078,0.0110,3.1607,0.2196,0.1019,13.1469
901,0.2591,13.8128,0.0423,6.6677,0.0123,0.0016,0.3260,0.0983,14.5385
902,0.2119,9.5082,6.2291,5.1806,0.0090,6.1874,0.3021,0.0874,16.3387
903,0.2144,10.5653,7.9481,8.3774,0.0111,7.9072,0.3900,0.1073,19.2251
904,0.2914,7.9463,0.0326,6.1171,0.0068,0.0018,0.2580,0.0701,8.5984
905,0.2533,9.1396,6.3641,4.7522,0.0086,6.3257,0.3360,0.0895,16.1824
906,0.2557,9.2596,2.5544,6.5932,0.0120,2.5165,0.3228,0.0818,12.4742
907,0.2557,14.5839,0.0445,5.4312,0.0137,0.0020,0.3062,0.0851,15.2755
908,0.2763,9.7831,7.8509,5.6416,0.0080,7.8168,0.3727,0.0945,18.3775
909,0.2189,12.1125,0.0398,8.1257,0.0086,0.0020,0.3388,0.1050,12.8150
910,0.2190,9.7125,5.8208,5.1820,0.0162,5.7624,0.3156,0.1029,16.1708
911,0.1710,10.0282,0.0389,8.1664,0.0087,0.0016,0.3865,0.0741,10.6987
912,0.1983,8.7764,11.0439,12.3120,0.0070,11.0093,0.3257,0.0816,20.4259
913,0.1785,12.4665,0.0474,9.8091,0.0136,0.0017,0.3632,0.1408,13.1963
914,0.2241,9.1713,13.1303,5.5531,0.0073,13.1001,0.3759,0.1176,23.0191
915,0.2222,10.4327,0.0448,9.5948,0.0131,0.0020,0.3235,0.0953,11.1185
916,0.2085,10.3625,5.3531,5.4351,0.0113,5.3044,0.3237,0.0910,16.3389
917,0.3137,14.3116,0.0442,7.4114,0.0109,0.0016,0.3112,0.1106,15.0913
918,0.2580,10.1986,6.6267,6.3147,0.0085,6.5806,0.3473,0.1064,17.5370
919,0.2778,10.9640,6.1509,8.6592,0.0106,6.1078,0.2985,0.0794,17.7706
920,0.3452,9.1219,3.8531,6.3167,0.0117,3.8034,0.2923,0.0844,13.6969
921,0.2099,11.2056,6.1218,5.8787,0.0081,6.0870,0.3347,0.1116,17.9836
922,0.2000,10.6507,0.0422,6.4404,0.0131,0.0018,0.3052,0.0881,11.2863
923,0.2960,16.3825,0.0321,5.8335,0.0089,0.0018,0.2898,0.1090,17.1093
924,0.2439,13.3248,4.8980,5.0928,0.0130,4.8513,0.2947,0.0763,18.8377
925,0.2086,14.4215,0.0527,6.3737,0.0139,0.0020,0.3094,0.1087,15.1009
926,0.2528,11.4214,6.4200,5.3691,0.0115,6.3717,0.3816,0.0949,18.5707
927,0.1928,14.9455,0.0838,8.9315,0.0166,0.0278,0.2548,0.0900,15.5669
928,0.2112,10.5582,5.9824,6.8600,0.0107,5.9430,0.4244,0.1047,17.2809
929,0.2590,15.9321,6.7623,5.4530,0.0164,6.7119,0.3310,0.1015,23.3858
930,0.2452,8.9760,3.7869,6.5184,0.0122,3.7484,0.2998,0.0856,13.3935
931,0.2145,14.2616,0.6010,5.8864,0.0099,0.5591,0.2988,0.0905,15.4664
932,0.2123,9.0551,14.9687,5.4151,0.0089,14.9297,0.3255,0.0858,24.6473
933,0.2482,8.4465,0.0363,6.1345,0.0092,0.0016,0.2619,0.1022,9.0950
934,0.2373,10.3342,1.3526,5.1859,0.0145,1.3050,0.3121,0.0822,12.3184
935,0.2498,13.0102,6.1648,5.6138,0.0118,6.1176,0.3203,0.0812,19.8264
936,0.2644,9.1351,3.5575,6.7768,0.0085,3.5262,0.2316,0.0693,13.2579
937,0.2149,12.5823,4.9758,6.9372,0.0140,4.9286,0.3307,0.0970,18.2006
938,0.2159,10.3050,2.0090,6.4274,0.0155,1.9602,0.3030,0.0960,12.9289
939,0.2474,16.2654,0.0328,6.0709,0.0069,0.0012,0.2753,0.0873,16.9082
940,0.2170,10.5519,8.9604,5.2426,0.0098,8.9140,0.3253,0.0976,20.1522
941,0.2068,10.4161,0.0321,7.1809,0.0070,0.0015,0.2307,0.0681,10.9538
942,0.2078,10.6129,4.5222,5.1902,0.0214,4.3836,0.6800,0.1033,16.1261
943,0.1919,16.3425,0.0396,6.9885,0.0110,0.0018,0.3676,0.2735,17.2150
944,0.2068,9.0476,13.0857,5.5328,0.0069,13.0575,0.3343,0.0790,22.7534
945,0.2061,8.8884,0.0347,6.3522,0.0078,0.0015,0.2631,0.0798,9.4721
946,0.2335,10.3388,2.0843,5.1869,0.0219,2.0026,0.5643,0.1623,13.3832
947,0.1784,15.9343,0.0459,5.9507,0.0123,0.0018,0.3130,0.1138,16.5854
948,0.2370,10.3815,5.8606,5.2792,0.0133,5.8024,0.3402,0.0839,16.9032
949,0.2012,14.8609,0.0276,8.1576,0.0051,0.0011,0.1992,0.0959,15.3848
950,0.2025,10.6966,9.8449,7.6963,0.0138,9.7962,0.3634,0.0883,21.1958
951,0.2720,11.0033,0.0327,8.0107,0.0076,0.0019,0.2576,0.0910,11.6566
952,0.2125,10.3123,5.2035,5.1791,0.0093,5.1661,0.3386,0.1227,16.1897
953,0.2642,13.0582,2.4705,7.6381,0.0112,2.4318,0.3189,0.0952,16.2070
954,0.2547,10.3959,4.1651,6.0804,0.0111,4.1212,0.2500,0.0741,15.1399
955,0.2004,15.0965,0.0547,7.0914,0.0241,0.0021,0.4196,0.1147,15.8859
956,0.2467,10.3493,5.7595,5.3049,0.0106,5.7222,0.3587,0.1353,16.8495
957,0.1955,14.3527,0.0481,8.0877,0.0106,0.0021,0.3944,0.1219,15.1126
958,0.2023,13.2310,3.4247,5.0262,0.0091,3.3864,0.3439,0.0925,17.2945
959,0.2410,8.7277,22.1804,8.8980,0.0082,22.1355,0.2810,0.0745,31.5047
960,0.1630,8.7335,0.0315,8.1464,0.0087,0.0016,0.2489,0.0711,9.2480
961,0.1910,13.7545,0.0294,4.7912,0.0074,0.0016,0.3254,0.0922,14.3926
962,0.1921,10.4653,6.9494,7.0979,0.0134,6.9065,0.3104,0.0873,18.0045
963,0.1766,14.7230,0.0338,8.6723,0.0073,0.0014,0.3014,0.0690,15.3038
964,0.1773,10.2696,11.4279,10.3637,0.0144,11.3865,0.3833,0.0988,22.3569
965,0.2694,9.5120,0.0457,8.3673,0.0127,0.0017,0.2988,0.1062,10.2320
966,0.3062,9.4755,8.6878,5.0446,0.0123,8.6492,0.2998,0.0822,18.8515
967,0.1860,11.0436,0.0373,6.6703,0.0099,0.0019,0.2919,0.0892,11.6480
968,0.2316,10.4790,5.4182,5.3093,0.0168,5.3663,0.2787,0.0908,16.4984
969,0.2280,15.0915,0.0302,7.8733,0.0073,0.0016,0.2235,0.0636,15.6367
970,0.2143,10.4080,7.7838,10.7113,0.0080,7.7488,0.3449,0.0910,18.8420
971,0.2051,18.0981,7.2965,5.3196,0.0083,7.2666,0.2936,0.0960,25.9893
972,0.1895,9.5712,2.9053,6.2568,0.0065,2.8755,0.2771,0.0782,13.0212
973,0.1517,12.2524,8.2577,5.9732,0.0166,8.1970,0.3783,0.1133,21.1534
974,0.2202,10.3415,0.0373,6.5873,0.0096,0.0015,0.2903,0.0862,10.9755
975,0.2134,15.2233,0.0719,4.9052,0.0366,0.0025,0.2628,0.1073,15.8787
976,0.1952,10.4726,9.8747,9.8010,0.0087,9.8295,0.2663,0.0875,20.8962
977,0.1847,15.9915,0.0333,7.0440,0.0102,0.0019,0.2666,0.0724,16.5485
978,0.3058,10.5100,5.8822,6.8086,0.0082,5.7909,0.2302,0.0694,16.9977
979,0.1668,8.9018,21.6145,8.5293,0.0082,21.5849,0.2812,0.0622,31.0265
980,0.1277,8.8850,0.0308,7.8666,0.0058,0.0009,0.1437,0.0746,9.2618
981,0.2076,13.2904,0.0266,4.9112,0.0060,0.0013,0.2058,0.0615,13.7919
982,0.1599,10.4834,8.7197,8.8565,0.0052,8.6914,0.2507,0.0706,19.6843
983,0.1705,13.9183,0.0380,9.5631,0.0094,0.0017,0.2867,0.0853,14.4988
984,0.2066,10.7334,7.3963,8.0735,0.0124,7.3573,0.2434,0.0867,18.6664
985,0.1720,12.1158,6.6359,9.0234,0.0085,6.6007,0.2951,0.0715,19.2903
986,0.1476,10.4883,2.1455,6.5078,0.0099,2.1149,0.2484,0.0727,13.1024
987,0.2087,16.0577,0.0275,6.1131,0.0063,0.0017,0.2363,0.0722,16.6025
988,0.1715,10.6252,8.5454,9.7256,0.0144,8.5057,0.2775,0.0884,19.7080
989,0.2182,14.3079,0.0288,9.6237,0.0067,0.0015,0.2677,0.0783,14.9008
990,0.2021,12.6104,9.1435,7.5863,0.0130,9.0965,0.3091,0.0807,22.3459
991,0.1806,10.6458,0.0331,6.6778,0.0080,0.0015,0.2512,0.0771,11.1878
992,0.2183,10.7545,4.9977,5.5143,0.0085,4.9630,0.2787,0.0835,16.3327
993,0.1672,16.6724,0.0345,8.0071,0.0083,0.0019,0.3894,0.1145,17.3779
994,0.2078,10.7580,5.5408,5.1770,0.0085,5.4970,0.2947,0.0958,16.8970
995,0.2550,14.5127,0.0644,7.9496,0.0341,0.0024,0.3050,0.0801,15.2172
996,0.2336,10.3357,10.3803,6.8365,0.0121,10.3336,0.3283,0.1391,21.4169
997,0.1995,10.6035,0.0373,6.8603,0.0102,0.0018,0.2671,0.0913,11.1987
998,0.2740,10.7142,5.7321,5.2950,0.0128,5.6857,0.3082,0.0964,17.1250
999,0.2810,10.5166,5.9977,7.3672,0.0129,5.9589,0.2898,0.0820,17.1670
1000,0.2402,10.8641,1.7023,6.5764,0.0089,1.6621,0.2883,0.0895,13.1844
1001,0.3390,17.0798,0.0512,5.8116,0.0132,0.0025,0.4074,0.1205,17.9980
1002,0.2713,13.5625,1.8087,5.0476,0.0206,1.7506,0.3530,0.1049,16.1004
1003,0.2442,16.9944,0.0435,5.9552,0.0100,0.0020,0.3164,0.0884,17.6869
1004,0.2457,10.8890,5.8985,7.3236,0.0079,5.8422,0.3019,0.1033,17.4385
1005,0.2216,16.6275,9.6744,4.8374,0.0107,9.6347,0.3331,0.0802,26.9369
1006,0.2438,10.0669,0.0367,6.4453,0.0093,0.0023,0.3563,0.1225,10.8262
1007,0.2397,13.8581,6.7090,5.0877,0.0098,6.6703,0.3078,0.0893,21.2040
1008,0.2275,11.1587,0.0364,6.6364,0.0085,0.0023,0.2754,0.0841,11.7822
1009,0.2016,17.1820,0.0497,4.8504,0.0126,0.0023,0.3775,0.1135,17.9242
1010,0.2011,14.6005,6.3342,7.7847,0.0097,6.2929,0.3033,0.0767,21.5158
1011,0.2088,12.6838,0.0828,6.2174,0.0224,0.0026,0.6642,0.1899,13.8295
1012,0.1867,8.9393,0.0231,4.7397,0.0045,0.0013,0.1735,0.0683,9.3908
1013,0.1646,14.9249,10.2308,4.8400,0.0161,10.1732,0.5182,0.1182,25.9567
1014,0.3728,9.0970,0.0361,6.8975,0.0073,0.0012,0.2403,0.0712,9.8175
1015,0.3758,13.8818,0.0481,4.7564,0.0117,0.0023,0.4967,0.1225,14.9250
1016,0.2346,10.2094,6.4549,4.9947,0.0130,6.4150,0.3151,0.0971,17.3112
1017,0.2765,15.7403,0.0325,8.5568,0.0084,0.0014,0.2497,0.0752,16.3741
1018,0.6661,11.3632,0.0382,5.1713,0.0097,0.0020,1.8470,0.3356,14.2501
1019,0.2681,11.8517,6.2786,4.7841,0.0145,6.2235,0.3851,0.1222,18.9057
1020,0.2307,9.0283,0.0300,6.4588,0.0074,0.0019,0.2390,0.0783,9.6061
1021,0.3040,12.8727,7.5735,4.8117,0.0128,7.5340,0.2592,0.0962,21.1057
1022,0.1978,11.3761,0.0347,6.2922,0.0089,0.0017,0.2699,0.0726,11.9511
1023,0.2008,9.8120,11.8961,4.7815,0.0063,11.8624,0.3957,0.1103,22.4150
1024,0.2512,9.0568,0.0358,6.9314,0.0072,0.0019,0.2967,0.0890,9.7294
1025,0.2198,13.0773,2.9131,4.7898,0.0125,2.8671,0.3502,0.1036,16.6639
1026,0.2190,10.8623,3.7089,6.0321,0.0070,3.6775,0.2642,0.0823,15.1366
1027,0.2870,16.0371,0.0611,7.0443,0.0332,0.0025,0.2710,0.1007,16.7569
1028,0.2082,11.5696,9.2787,5.0097,0.0147,9.2317,0.3664,0.0992,21.5221
1029,0.3298,11.6158,0.0447,6.4270,0.0121,0.0020,0.3974,0.1426,12.5303
1030,0.2126,11.0684,4.7491,5.1847,0.0066,4.7112,0.3160,0.1264,16.4725
1031,0.2305,14.5491,0.0412,7.4769,0.0125,0.0015,0.2587,0.0870,15.1665
1032,0.2574,10.8955,10.6060,8.1388,0.0119,10.5475,0.4458,0.1154,22.3200
1033,0.2234,9.6530,0.0354,7.8333,0.0069,0.0015,0.2058,0.9528,11.0705
1034,0.2519,10.7969,2.1962,5.2353,0.0122,2.1578,0.3131,0.1662,13.7242
1035,0.2411,15.0855,0.0348,6.9075,0.0081,0.0018,0.3128,0.1133,15.7875
1036,0.2722,16.7450,0.0446,5.0341,0.0130,0.0020,0.3568,0.1126,17.5313
1037,0.3563,14.1612,2.9824,4.7765,0.0076,2.9398,0.2887,0.1031,17.8916
1038,0.1814,9.5501,0.0390,5.7446,0.0095,0.0019,0.3393,0.0850,10.1949
1039,0.2536,18.0366,0.0418,4.8322,0.0127,0.0019,0.2988,0.0950,18.7258
1040,0.2397,11.0126,8.9865,7.5131,0.0121,8.9459,0.3599,0.1082,20.7070
1041,0.2556,11.3654,0.0349,8.1426,0.0079,0.0017,0.2895,0.0953,12.0408
1042,0.2410,11.0647,6.2713,5.2405,0.0120,6.2340,0.3144,0.0912,17.9825
1043,0.1895,14.1381,0.0483,7.9714,0.0125,0.0021,0.3370,0.1150,14.8279
1044,0.2526,10.0165,12.9581,5.4922,0.0090,12.9176,0.2909,0.0820,23.6001
1045,0.2665,9.4150,0.0522,6.5275,0.0151,0.0027,0.4197,0.1610,10.3144
1046,0.2319,15.0089,1.3550,5.1129,0.0137,1.3066,0.2988,0.1038,16.9984
1047,0.1829,13.2023,7.6107,5.6641,0.0081,7.5765,0.3359,0.0973,21.4291
1048,0.2292,9.9345,0.0522,6.2729,0.0223,0.0020,0.3425,0.1220,10.6803
1049,0.2030,14.9035,0.0300,4.7752,0.0083,0.0014,0.2582,0.0692,15.4639
1050,0.3827,11.0185,6.0376,5.2527,0.0076,5.9907,0.3680,0.0891,17.8960
1051,0.1870,14.7628,0.0612,8.2526,0.0257,0.0026,0.3820,0.1175,15.5105
1052,0.1774,10.5844,10.6510,5.1938,0.0214,10.5636,0.3820,0.0963,21.8910
1053,0.2926,11.4146,0.0480,8.8335,0.0158,0.0024,0.3307,0.0795,12.1654
1054,0.2830,11.1483,6.1885,5.4497,0.0314,6.0320,0.4013,0.1040,18.1250
1055,0.2326,13.1043,0.5886,8.1321,0.0117,0.5444,0.2868,0.1200,14.3324
1056,0.2360,11.1292,5.1162,5.4924,0.0107,5.0674,0.2805,0.0722,16.8342
1057,0.1813,16.2920,0.0366,7.7185,0.0094,0.0016,0.2677,0.0795,16.8572
1058,0.1985,11.0977,8.7466,8.1954,0.0108,8.7129,0.3219,0.0885,20.4532
1059,0.2306,12.6166,0.0315,8.7135,0.0073,0.0018,0.2378,0.0850,13.2015
1060,0.2242,10.8881,10.5346,6.1972,0.0071,10.4937,0.3942,0.1150,22.1560
1061,0.1859,9.6679,0.0339,6.8589,0.0084,0.0015,0.2888,0.0759,10.2523
1062,0.2391,11.3422,2.9410,5.1712,0.0169,2.8875,0.3107,0.0962,14.9293
1063,0.2355,15.7777,0.0273,6.4872,0.0076,0.0015,0.2229,0.0677,16.3312
1064,0.1482,10.8717,7.8228,5.5642,0.0103,7.7808,0.3454,0.0885,19.2766
1065,0.2138,13.3434,0.0416,8.5970,0.0122,0.0015,0.2834,0.0845,13.9668
1066,0.2214,11.1090,7.0391,5.4790,0.0269,6.9782,0.2852,0.0785,18.7331
1067,0.2087,15.2959,0.0607,8.1478,0.0179,0.0013,0.4337,0.1365,16.1355
1068,0.2280,13.7673,1.8753,5.0681,0.0087,1.8365,0.3676,0.1411,16.3794
1069,0.3620,15.4273,0.0500,6.6865,0.0146,0.0020,0.3827,0.1128,16.3348
1070,0.3144,10.5591,0.0442,5.1777,0.0102,0.0022,0.3625,0.1118,11.3920
1071,0.2143,15.7002,6.3940,4.8415,0.0187,6.3058,0.4356,0.1102,22.8544
1072,0.2988,10.5909,0.0408,5.3237,0.0100,0.0024,0.3374,0.1076,11.3755
1073,0.2558,12.0964,7.4364,4.7689,0.0095,7.4005,0.3927,0.1098,20.2911
1074,0.2140,10.9317,0.0333,6.2795,0.0081,0.0016,0.2909,0.0887,11.5585
1075,0.2725,15.3851,0.0470,4.7517,0.0117,0.0021,0.3903,0.1226,16.2175
1076,0.2097,10.4038,11.7823,5.8221,0.0109,11.6996,0.3675,0.1097,22.8730
1077,0.2514,9.4005,0.0564,6.5888,0.0147,0.0037,0.3910,0.1314,10.2308
1078,0.2313,11.2452,3.3499,5.1639,0.0145,3.3017,0.3624,0.0828,15.2716
1079,0.2867,15.6939,0.0475,6.5702,0.0128,0.0024,0.4007,0.1056,16.5344
1080,0.2310,10.2341,9.2935,4.9485,0.0081,9.2530,0.4258,0.1120,20.2965
1081,0.2051,10.0409,0.0532,6.2865,0.0142,0.0024,0.3535,0.0952,10.7478
1082,0.2199,11.0666,4.2304,4.9327,0.0089,4.1924,0.2997,0.0915,15.9080
1083,0.2147,14.8216,0.0567,8.0117,0.0152,0.0026,0.4267,0.1189,15.6386
1084,0.3123,17.1098,0.0388,5.3621,0.0121,0.0007,0.3544,0.1058,17.9212
1085,0.3674,15.0170,0.0401,4.7852,0.0094,0.0017,0.3022,0.0859,15.8126
1086,0.2368,11.2226,6.0292,5.2525,0.0083,5.9912,0.4058,0.1095,18.0039
1087,0.3074,13.3133,0.0461,8.1803,0.0108,0.0024,0.3460,0.1108,14.1236
1088,0.2445,11.2486,7.4233,5.1819,0.0094,7.3790,0.3339,0.0760,19.3263
1089,0.2223,12.3378,0.0450,7.3337,0.0115,0.0020,0.3965,0.0671,13.0687
1090,0.2403,11.2045,5.7463,5.4181,0.0144,5.6925,0.3156,0.0851,17.5917
1091,0.2292,15.5145,0.0366,8.1338,0.0096,0.0018,0.3387,0.1086,16.2275
1092,0.2974,11.1542,6.8294,5.3506,0.0097,6.7792,0.3981,0.1300,18.8091
1093,0.2387,11.9393,0.0344,7.1438,0.0090,0.0015,0.3461,0.1157,12.6743
1094,0.2910,16.7972,0.1132,4.9629,0.0316,0.0133,0.8107,0.1989,18.2109
1095,0.2362,13.6855,4.6275,4.8914,0.0202,4.5638,0.2839,0.1042,18.9373
1096,0.2111,11.3385,1.2948,7.3471,0.0078,1.2592,0.2857,0.0795,13.2096
1097,0.2095,14.0427,5.5066,6.0375,0.0065,5.4744,0.3429,0.1104,20.2122
1098,0.2081,11.3179,0.3209,6.6006,0.0101,0.2813,0.3317,0.0940,12.2725
1099,0.1998,17.9487,0.0414,4.9272,0.0103,0.0015,0.3975,0.1018,18.6892
1100,0.1822,11.5765,23.0797,8.4711,0.0079,23.0436,0.2984,0.0755,35.2123
1101,0.1535,9.5729,0.0488,6.1827,0.0121,0.0022,0.2980,0.1308,10.2040
1102,0.2074,12.2255,1.1218,4.9875,0.0112,1.0781,0.4247,0.1099,14.0893
1103,0.2036,17.5507,0.0426,5.5347,0.0106,0.0013,0.2484,0.0675,18.1127
1104,0.2176,9.4576,22.6824,5.9418,0.0157,22.6372,0.2684,0.0827,32.7087
1105,0.1680,9.2360,0.0362,7.7728,0.0103,0.0017,0.2100,0.1134,9.7637
1106,0.2365,11.3136,1.7125,5.2092,0.0118,1.6656,0.2819,0.0718,13.6162
1107,0.1533,14.5060,14.1118,5.4345,0.0269,14.0549,0.2648,0.0671,29.1030
1108,0.1655,9.4613,0.0326,7.6917,0.0083,0.0014,0.2794,0.0643,10.0030
1109,0.1423,15.4901,0.0258,4.9633,0.0050,0.0012,0.1725,0.0663,15.8970
1110,0.1711,11.5342,7.8425,9.5133,0.0087,7.7979,0.2740,0.0749,19.8967
1111,0.1618,15.3493,0.0344,9.2431,0.0090,0.0018,0.2568,0.1042,15.9065
1112,0.1665,11.3781,9.6517,8.4094,0.0080,9.6128,0.3696,0.1179,21.6838
1113,0.2430,13.6146,0.0313,9.6521,0.0084,0.0010,0.2337,0.0774,14.2000
1114,0.1641,11.1089,7.8443,9.3832,0.0083,7.8043,0.2923,0.0849,19.4945
1115,0.2168,15.8068,0.0330,9.2729,0.0097,0.0015,0.2587,0.0820,16.3973
1116,0.1960,11.2820,6.7900,7.9070,0.0108,6.7487,0.2863,0.0912,18.6454
1117,0.1784,15.5741,0.0372,8.6364,0.0083,0.0017,0.2674,0.0868,16.1440
1118,0.2309,11.2744,8.3479,7.3642,0.0145,8.3039,0.3667,0.0903,20.3101
1119,0.1972,12.6086,0.0566,8.4700,0.0266,0.0023,0.3007,0.0921,13.2552
1120,0.2200,11.0900,11.2431,8.8610,0.0117,11.2032,0.3419,0.0927,22.9877
1121,0.2013,9.6821,0.0406,7.9576,0.0108,0.0020,0.3434,0.0987,10.3661
1122,0.2629,14.2424,0.0426,4.9804,0.0109,0.0023,0.3287,0.1036,14.9801
1123,0.2554,10.3913,11.7188,4.8307,0.0104,11.6703,0.4697,0.1236,22.9587
1124,0.2516,9.4742,0.0531,6.8964,0.0145,0.0027,0.3932,0.1062,10.2785
1125,0.3553,16.7663,0.0334,5.0334,0.0108,0.0015,0.2460,0.0820,17.4830
1126,0.3397,11.6100,11.4168,8.1526,0.0260,11.3147,0.3544,0.1002,23.8210
1127,0.2655,9.6435,0.0365,7.2515,0.0085,0.0019,0.2968,0.1495,10.3918
1128,0.2026,11.5272,8.0431,5.2819,0.0097,8.0032,0.3793,0.1224,20.2746
1129,0.2570,10.7473,0.0492,7.4638,0.0137,0.0023,0.3294,0.0962,11.4791
1130,0.2469,11.2063,10.4485,6.2344,0.0326,10.3502,0.3094,0.0878,22.2989
1131,0.2201,10.1721,0.0375,6.5234,0.0117,0.0014,0.2943,0.0850,10.8090
1132,0.2954,11.1057,2.3773,5.1833,0.0109,2.3385,0.3107,0.1111,14.2002
1133,0.2877,15.2050,0.0407,6.2239,0.0127,0.0018,0.2929,0.0820,15.9082
1134,0.2556,10.9065,9.6130,5.2476,0.0077,9.5808,0.2454,0.0714,21.0918
1135,0.2270,10.7332,0.0300,7.0829,0.0093,0.0012,0.2055,0.0637,11.2594
1136,0.2747,11.1376,4.1746,5.3681,0.0191,4.1205,0.1470,0.0690,15.8028
1137,0.2264,15.0160,0.0841,7.1474,0.0240,0.0029,0.5867,0.2177,16.1309
1138,0.2640,11.0372,4.5783,5.2218,0.0089,4.5390,0.2870,0.0784,16.2450
1139,0.1291,16.6363,0.0435,7.4714,0.0197,0.0015,0.2460,0.0667,17.1216
1140,0.2923,11.0355,4.5988,5.2062,0.0083,4.5583,0.2875,0.0770,16.2912
1141,0.2786,13.5442,0.0375,7.3543,0.0096,0.0018,0.2945,0.0959,14.2507
1142,0.2281,11.0413,7.0072,7.4640,0.0080,6.9670,0.2317,0.0710,18.5793
1143,0.2217,11.9110,8.5534,9.1479,0.0055,8.5263,0.3499,0.0852,21.1211
1144,0.2738,10.1067,0.0390,6.2822,0.0087,0.0007,0.2796,0.0859,10.7850
1145,0.2313,15.0810,0.0447,4.7586,0.0119,0.0018,1.1224,0.3095,16.7890
1146,0.2010,17.4713,0.0452,5.2215,0.0144,0.0020,0.2851,0.0915,18.0940
1147,0.1977,18.2235,3.7363,5.3160,0.0195,3.6444,0.6321,0.4136,23.2032
1148,0.2592,11.9524,0.0793,5.2944,0.0398,0.0027,0.4667,0.1216,12.8794
1149,0.1637,19.3171,0.0808,4.9289,0.0220,0.0021,0.5021,0.1710,20.2346
1150,0.2471,14.0567,11.3499,6.7576,0.0131,11.3024,0.4961,0.1133,26.2631
1151,0.2094,11.7048,0.0327,9.8394,0.0086,0.0013,0.2583,0.0983,12.3034
1152,0.2402,10.9424,7.1146,5.1908,0.0094,7.0702,0.3790,0.1065,18.7827
1153,0.2858,14.3152,6.8218,5.1789,0.0095,6.7832,0.2921,0.0735,21.7884
1154,0.2661,10.8217,1.8435,6.7976,0.0098,1.7954,0.2736,0.0777,13.2825
1155,0.1894,17.3125,0.0301,6.0942,0.0081,0.0013,0.2507,0.0835,17.8663
1156,0.2687,11.1645,7.1175,7.9613,0.0087,7.0618,0.3296,0.0936,18.9738
1157,0.2687,14.6079,0.0383,8.6025,0.0099,0.0019,0.2896,0.0896,15.2943
1158,0.2293,11.0615,6.0780,5.2198,0.0153,6.0272,0.3647,0.1179,17.8514
1159,0.2164,15.6569,0.0433,7.9982,0.0120,0.0016,0.3054,0.0841,16.3060
1160,0.2019,11.7139,8.0318,7.5332,0.0153,7.9712,0.3466,0.1062,20.4004
1161,0.2314,14.0341,0.0485,8.6627,0.0097,0.0018,0.2850,0.0998,14.6988
1162,0.2513,11.3220,6.8466,7.8455,0.0137,6.8022,0.3633,0.0840,18.8671
1163,0.2093,15.0692,0.0380,8.8558,0.0106,0.0015,0.2688,0.0763,15.6616
1164,0.2416,11.0376,7.0863,7.5152,0.0086,7.0410,0.2857,0.0817,18.7329
1165,0.2525,16.2719,0.0820,9.1421,0.0188,0.0028,0.6122,2.5210,19.7397
1166,0.3558,13.2109,0.0950,4.8117,0.0231,0.0025,1.8670,0.2718,15.8005
1167,0.2127,17.6883,0.0882,4.8601,0.0220,0.0029,0.8035,0.1762,18.9690
1168,0.3811,10.1466,0.0312,4.8377,0.0071,0.0016,0.2730,0.0690,10.9009
1169,0.1563,18.7812,0.0292,4.8487,0.0075,0.0014,0.2510,0.0786,19.2963
1170,0.1884,11.1802,9.8568,8.1595,0.0280,9.7540,0.6423,0.1521,22.0199
1171,0.2035,9.2387,0.0324,8.6153,0.0086,0.0016,0.6748,0.1633,10.3128
1172,1.5824,11.5825,0.0448,4.7334,0.0111,0.0025,0.2918,0.0943,13.5958
1173,0.2611,15.7977,0.0975,4.7797,0.0260,0.0024,0.6062,0.2934,17.0560
1174,4.5747,10.1906,0.0355,4.7529,0.0085,0.0013,0.2832,0.0852,15.1691
1175,0.2064,14.5120,6.0888,4.8885,0.0236,2.2043,5.8521,0.1651,26.8243
1176,0.2446,9.0555,0.0315,4.7811,0.0093,0.0013,0.2265,0.0807,9.6388
