frame,trace_ms,gather_ms,net_wall_ms,net_gpu_ms,net_commit_ms,net_wait_ms,demod_ms,present_ms,total_ms
882,8.0998,1.9215,7.2480,5.2076,0.0072,7.2251,0.2325,0.0755,17.5773
883,12.1377,1.7323,0.0220,8.3297,0.0056,0.0014,0.1896,0.0746,14.1564
884,9.1028,1.7967,13.9355,11.2507,0.0040,13.9157,0.3000,0.0803,25.2153
885,7.3544,1.7776,0.0205,6.5032,0.0055,0.0013,0.2019,0.0799,9.4342
886,9.5371,1.9340,0.1118,5.2342,0.0135,0.0625,0.2143,0.0718,11.8690
887,16.6490,1.9197,0.0338,4.8855,0.0072,0.0016,0.2175,0.1035,18.9235
888,14.6415,1.9760,2.1063,5.3197,0.0084,2.0723,0.2424,0.0967,19.0630
889,10.8899,1.7415,0.0241,5.1520,0.0060,0.0015,0.1789,0.0736,12.9080
890,14.4920,1.8556,1.5432,5.2355,0.0177,1.4855,0.2036,0.0897,18.1842
891,15.6329,6.8178,0.0580,5.2576,0.0090,0.0208,0.2343,0.0867,22.8298
892,9.3710,1.8418,7.6116,9.7474,0.0076,7.5878,0.1834,0.0775,19.0854
893,13.9018,1.7696,0.0278,8.9661,0.0047,0.0017,0.1803,0.0791,15.9586
894,9.8953,1.8426,11.3239,11.7436,0.0060,11.2938,0.3067,0.0723,23.4408
895,10.6169,1.7872,0.0213,9.6396,0.0050,0.0013,0.1423,0.0774,12.6451
896,8.2510,1.8411,11.2368,11.0874,0.0050,11.2093,0.3414,0.1178,21.7881
897,10.0160,1.8518,0.0264,8.0517,0.0058,0.0015,0.1710,0.0876,12.1528
898,10.5082,1.9971,6.8273,5.6778,0.0098,6.7948,0.3469,0.1238,19.8033
899,12.1669,1.7942,0.0262,7.0880,0.0062,0.0015,0.1739,0.0841,14.2453
900,9.5788,1.9821,10.4809,7.8678,0.0058,10.4510,0.3592,0.0893,22.4903
901,8.7886,2.0525,0.0298,7.4050,0.0071,0.0019,0.2468,0.1028,11.2205
902,9.7954,2.1101,3.2107,5.4321,0.0108,3.1750,0.3174,0.0983,15.5319
903,16.1790,1.8158,0.0858,6.8710,0.0440,0.0034,0.2173,0.0761,18.3740
904,9.4228,2.0146,10.0638,8.4299,0.0061,10.0363,0.3210,0.0876,21.9097
905,10.2581,1.8997,0.0313,7.2871,0.0065,0.0015,0.1930,0.0563,12.4383
906,14.9663,1.9267,1.4009,5.3721,0.0084,1.3727,0.2034,0.0873,18.5845
907,16.1265,1.7595,0.0271,5.1317,0.0093,0.0013,0.1971,0.0710,18.1812
908,14.3986,1.9135,3.0618,5.2696,0.0067,3.0413,0.1941,0.0780,19.6460
909,14.3554,1.7565,0.0284,5.4654,0.0090,0.0016,0.1521,0.0765,16.3690
910,17.2787,1.9252,0.0425,5.3815,0.0137,0.0017,0.2563,0.0870,19.5896
911,16.1245,1.9348,0.0291,4.8773,0.0071,0.0015,0.2130,0.1034,18.4048
912,8.8054,2.0149,13.7147,12.4789,0.0132,13.6682,0.3295,0.0817,24.9462
913,7.6428,1.8522,0.0297,7.3430,0.0059,0.0013,0.1774,0.1334,9.8355
914,9.6716,1.9110,1.4221,5.2555,0.0064,1.3902,0.2289,0.0900,13.3237
915,15.3734,1.9381,0.0323,5.3691,0.0073,0.0018,0.2285,0.0752,17.6475
916,13.7117,1.9098,3.8283,5.3426,0.0080,3.7962,0.3188,0.1618,19.9303
917,13.6220,1.8041,0.0291,6.0640,0.0097,0.0015,0.1947,0.0794,15.7292
918,9.6862,1.9075,10.2022,8.0429,0.0060,10.1765,0.2491,0.1013,22.1463
919,8.8182,1.7454,0.0253,7.2155,0.0060,0.0014,0.2290,0.0776,10.8955
920,8.9071,1.8960,4.3253,5.1377,0.0087,4.2947,0.2213,0.0919,15.4415
921,13.1492,1.7838,0.0273,7.1650,0.0055,0.0015,0.1858,0.0965,15.2425
922,13.3539,1.9007,5.6917,5.2628,0.0059,5.6622,0.2776,0.0885,21.3123
923,11.7856,1.9478,0.0316,6.0050,0.0073,0.0018,0.2188,0.0868,14.0707
924,10.9060,1.9875,8.1347,5.4008,0.0075,8.1045,0.2961,0.1069,21.4312
925,11.9085,1.7363,0.0208,7.8606,0.0067,0.0013,0.1420,0.0751,13.8827
926,11.4623,1.8889,9.0718,5.2924,0.0066,9.0423,0.3238,0.0891,22.8360
927,10.8918,1.8027,0.0297,6.8998,0.0073,0.0017,0.2545,0.1082,13.0870
928,17.8168,1.8012,0.0298,5.2388,0.0093,0.0014,0.2190,0.0764,19.9431
929,17.8530,1.7172,0.0249,6.7005,0.0062,0.0015,0.2061,0.1329,19.9341
930,9.6452,2.3264,7.7383,5.7407,0.0100,7.7010,0.3223,0.0882,20.1204
931,14.1822,1.8862,0.0493,9.5237,0.0060,0.0202,0.2337,0.0822,16.4337
932,9.3560,1.8100,7.5110,8.3729,0.0090,7.4717,0.3007,0.1073,19.0850
933,21.9015,1.8320,0.0262,5.8633,0.0057,0.0014,0.1564,0.0861,24.0022
934,9.9100,1.8832,9.0824,9.5230,0.0073,9.0573,0.2516,0.1089,21.2362
935,12.1220,1.7770,0.0281,8.1365,0.0060,0.0016,0.1851,0.0772,14.1895
936,13.5177,1.8399,6.8337,5.4073,0.0056,6.8068,0.2519,0.0905,22.5337
937,11.4917,1.9221,0.0307,6.1932,0.0094,0.0015,0.1953,0.0809,13.7208
938,11.3656,2.1082,9.0642,5.3009,0.0073,9.0282,0.3362,0.1201,22.9943
939,10.0600,1.7923,0.0419,7.2048,0.0073,0.0013,0.2795,0.0976,12.2713
940,10.4624,1.9248,8.6296,5.2414,0.0066,8.5979,0.3349,0.1084,21.4601
941,10.4976,1.7826,0.0303,6.9273,0.0103,0.0015,0.2145,0.0975,12.6225
942,9.4639,1.8050,3.0129,5.2101,0.0058,2.9869,0.2264,0.0882,14.5964
943,15.4298,1.8011,0.0280,6.1663,0.0093,0.0013,0.2234,0.0916,17.5740
944,10.2514,1.8564,10.7940,12.0488,0.0081,10.7659,0.3118,0.0828,23.2964
945,11.2305,1.8196,0.0287,9.0772,0.0080,0.0016,0.2121,0.0746,13.3656
946,17.3974,2.7974,0.0217,5.4191,0.0051,0.0015,0.1908,0.0864,20.4937
947,13.5618,5.1190,0.0314,11.8278,0.0099,0.0006,0.2040,0.1022,19.0183
948,10.2043,1.8385,11.5043,5.7239,0.0070,11.4739,0.2997,0.0824,23.9292
949,9.5309,1.7867,0.0203,8.1191,0.0044,0.0010,0.2153,0.0828,11.6361
950,9.8060,1.9178,4.2039,5.5024,0.0095,4.1751,0.1418,0.0467,16.1162
951,15.2495,7.1131,0.1163,5.2530,0.0056,0.0917,0.1894,0.0956,22.7639
952,10.1286,1.8566,7.6254,8.9760,0.0071,7.5948,0.2850,0.1031,19.9987
953,13.2352,1.7567,0.0284,8.3269,0.0077,0.0016,0.2077,0.0807,15.3087
954,13.3844,1.8573,5.6686,5.2980,0.0067,5.6385,0.2226,0.1008,21.2338
955,12.4495,1.7352,0.0335,6.0597,0.0076,0.0015,0.2271,0.0838,14.5290
956,13.0602,1.8562,6.0285,5.3349,0.0045,6.0035,0.2642,0.0690,21.2780
957,13.6408,1.9775,0.0315,6.7843,0.0067,0.0019,0.2022,0.0887,15.9407
958,9.9339,1.9623,10.2815,5.4312,0.0061,10.2503,0.4265,0.1326,22.7369
959,10.4930,1.9530,0.0265,8.0875,0.0055,0.0014,0.1666,0.0865,12.7255
960,8.9990,1.8550,12.1222,7.6414,0.0082,12.0958,0.3098,0.0832,23.3691
961,8.3326,1.6722,0.0230,7.3131,0.0057,0.0014,0.1602,0.0848,10.2727
962,9.5327,1.8120,3.6977,5.6714,0.0055,3.6750,0.2227,0.0827,15.3478
963,15.9739,1.7761,0.0445,7.0564,0.0256,0.0016,0.2690,0.0676,18.1312
964,9.8039,1.8936,10.2415,11.8971,0.0071,10.2089,0.2837,0.0964,22.3191
965,10.7910,1.8086,0.0355,8.6305,0.0063,0.0018,0.2130,0.0826,12.9306
966,9.0997,1.8678,12.3705,12.0132,0.0069,12.3400,0.2868,0.0903,23.7151
967,8.9806,1.8032,0.0282,8.0455,0.0065,0.0019,0.2170,0.0892,11.1182
968,10.0790,1.8632,2.7945,5.2844,0.0064,2.7680,0.3033,0.1535,15.1934
969,14.7634,1.7911,0.0345,6.4347,0.0082,0.0014,0.2225,0.0706,16.8820
970,17.2383,1.9375,0.0414,6.2097,0.0102,0.0019,0.2621,0.0950,19.5743
971,16.1395,2.0487,0.0413,4.7960,0.0093,0.0022,0.3828,0.1111,18.7234
972,10.2487,1.9864,4.3560,4.9871,0.0054,4.3319,0.2540,0.1081,16.9532
973,14.6216,1.7502,0.0292,6.8587,0.0087,0.0014,0.2106,0.0792,16.6908
974,11.0498,1.9649,7.8043,6.3662,0.0083,7.7527,0.3884,0.1099,21.3174
975,11.2706,2.3937,0.0718,6.9630,0.0165,0.0036,0.5788,0.3760,14.6910
976,15.3062,2.0237,0.0621,4.9677,0.0103,0.0023,0.2721,0.0790,17.7430
977,12.6818,1.7334,0.0348,5.0218,0.0100,0.0021,0.2395,0.0852,14.7748
978,16.5014,1.7498,0.0293,5.3299,0.0054,0.0014,0.1829,0.0923,18.5557
979,17.8331,1.8264,0.0271,5.3458,0.0069,0.0015,0.2087,0.1178,20.0131
980,17.0841,1.8109,0.0358,7.9215,0.0080,0.0016,0.2596,0.0948,19.2852
981,15.9534,1.8528,0.0337,4.8356,0.0098,0.0017,0.2068,0.0802,18.1269
982,12.6476,1.8691,8.5201,5.5806,0.0174,8.4250,0.2927,0.0739,23.4035
983,11.8268,1.7715,0.0302,6.9377,0.0070,0.0015,0.1965,0.0824,13.9075
984,9.9660,1.8750,11.3306,5.5551,0.0063,11.3013,0.2581,0.1360,23.5658
985,10.1724,1.8297,0.0320,7.7160,0.0060,0.0018,0.2312,0.0963,12.3616
986,10.5801,1.8793,6.6159,5.2675,0.0073,6.5877,0.2816,0.1086,19.4655
987,12.6135,2.0526,0.0427,6.9587,0.0096,0.0025,0.3331,0.1071,15.1491
988,10.6023,2.1274,7.1155,5.3961,0.0100,7.0816,0.3174,0.0915,20.2541
989,11.0133,1.8028,0.0236,6.4496,0.0052,0.0017,0.1769,0.0885,13.1051
990,16.7649,1.8417,0.0333,5.3535,0.0069,0.0018,0.2124,0.0765,18.9287
991,15.5855,1.8907,0.0345,4.8120,0.0070,0.0019,0.2830,0.1178,17.9116
992,9.6269,1.9320,8.5964,9.5912,0.0076,8.5658,0.3608,0.1147,20.6308
993,10.0702,1.8828,0.0368,7.7659,0.0072,0.0020,0.2742,0.1053,12.3692
994,10.5105,2.1200,6.3615,5.1978,0.0072,6.3065,0.3574,0.1062,19.4555
995,13.3132,1.7599,0.0335,6.7853,0.0087,0.0018,0.1893,0.0745,15.3703
996,10.5173,1.8962,8.2475,7.4269,0.0075,8.2216,0.2087,0.0870,20.9568
997,12.4796,1.7417,0.0199,7.0829,0.0047,0.0015,0.1707,0.0853,14.4972
998,12.0250,2.1969,8.6995,5.2865,0.0085,8.6662,0.3003,0.1009,23.3227
999,12.0774,1.8578,0.0233,7.0950,0.0052,0.0018,0.2123,0.0824,14.2531
1000,9.5653,1.8722,10.5943,5.3310,0.0069,10.5641,0.4019,0.1076,22.5414
1001,11.3755,1.8057,0.0294,7.7049,0.0064,0.0013,0.2051,0.0791,13.4949
1002,9.5987,1.8717,11.5944,12.2375,0.0067,11.5684,0.3212,0.0850,23.4710
1003,9.4034,1.9288,0.0312,8.1046,0.0083,0.0013,0.1987,0.0742,11.6362
1004,10.3397,1.8558,6.7969,5.8230,0.0172,6.7600,0.2548,0.1081,19.3553
1005,12.5069,1.8139,0.0263,7.0888,0.0065,0.0018,0.1837,0.0826,14.6134
1006,16.4617,1.8165,0.0530,5.2553,0.0055,0.0024,0.2278,0.0923,18.6513
1007,16.8835,1.8130,0.0257,4.8581,0.0052,0.0015,0.1832,0.0877,18.9930
1008,9.9465,1.9239,9.4560,9.9905,0.0067,9.4269,0.3798,0.1117,21.8179
1009,10.1066,1.7609,0.0271,7.7042,0.0059,0.0044,0.1957,0.0883,12.1785
1010,9.7274,1.9427,9.7392,11.9865,0.0062,9.7111,0.2970,0.0861,21.7925
1011,11.1006,1.7509,0.0348,9.1142,0.0081,0.0021,0.2815,0.1030,13.2708
1012,13.3782,1.9804,2.5325,5.1058,0.0055,2.5058,0.2987,0.0833,18.2732
1013,15.4356,1.8822,0.0430,6.5876,0.0140,0.0023,0.2830,0.1247,17.7684
1014,9.9682,1.9429,9.1398,5.4595,0.0097,9.1001,0.3239,0.0815,21.4563
1015,10.8807,1.9164,0.0381,6.5725,0.0095,0.0020,0.2691,0.1237,13.2280
1016,10.4199,1.9471,6.0889,5.3043,0.0057,6.0618,0.2233,0.1080,18.7873
1017,13.3763,1.8187,0.0250,7.1810,0.0059,0.0018,0.2020,0.0983,15.5202
1018,14.2924,2.0525,2.8655,7.2313,0.0129,2.8223,0.3598,0.1366,19.7068
1019,14.3273,1.8391,0.0452,5.5146,0.0107,0.0019,0.2840,0.1053,16.6009
1020,9.4051,2.1547,8.8589,5.3796,0.0112,8.8081,0.3317,0.0954,20.8458
1021,11.7693,1.8241,0.0338,8.6903,0.0069,0.0019,0.2484,0.1768,14.0524
1022,9.1767,1.9058,8.5785,4.9671,0.0120,8.5379,0.3940,0.1361,20.1911
1023,10.4434,1.8026,0.0280,7.9143,0.0059,0.0057,0.1898,0.1349,12.5987
1024,10.6301,2.1659,4.1110,5.2149,0.0103,4.0650,0.2709,0.1100,17.2878
1025,13.5657,1.8571,0.0261,6.7786,0.0051,0.0013,0.1685,0.0888,15.7062
1026,9.6535,2.2927,8.5504,5.2308,0.0073,8.5243,0.3238,0.0810,20.9013
1027,10.2599,1.7828,0.0280,7.4374,0.0064,0.0018,0.1860,0.0776,12.3342
1028,14.6140,2.0141,1.7351,5.3860,0.0082,1.6964,0.3336,0.1285,18.8253
1029,14.9277,1.9137,0.0352,5.8145,0.0081,0.0021,0.2820,0.1395,17.2980
1030,16.6205,2.0455,0.0311,7.0150,0.0057,0.0014,0.2953,0.0842,19.0766
1031,17.1456,2.2190,0.0609,5.6635,0.0147,0.0024,0.4302,0.1745,20.0303
1032,9.0782,1.9563,0.4065,4.7580,0.3381,0.0030,0.5191,0.1910,12.1511
1033,8.3266,1.9119,0.0267,4.7701,0.0066,0.0015,0.1931,0.0879,10.5461
1034,10.6046,1.9971,9.9987,10.4794,0.0064,9.9648,0.7086,0.2410,23.5501
1035,9.9136,3.1516,0.0669,7.4981,0.0145,0.0025,0.5583,0.1618,13.8521
1036,13.9765,1.7997,0.0410,4.9805,0.0120,0.0022,0.3304,0.1223,16.2699
1037,14.5770,2.1756,0.0545,4.7495,0.0125,0.0023,0.5026,0.1618,17.4715
1038,15.2357,2.0112,3.5007,8.0536,0.0135,3.4549,0.2155,0.1037,21.0668
1039,16.5355,2.2037,0.0622,7.1890,0.0147,0.0023,0.5082,0.2627,19.5723
1040,15.9320,2.2742,0.1402,4.9562,0.0128,0.0031,1.0950,0.1787,19.6202
1041,11.4252,1.8098,0.0402,4.7439,0.0087,0.0018,0.2845,0.1171,13.6768
1042,10.4816,1.9972,4.4960,5.3094,0.0043,4.4689,0.2741,0.0799,17.3288
1043,15.0507,2.5690,0.2327,6.5332,0.1625,0.0028,1.5270,0.1827,19.5622
1044,9.6481,1.9939,6.9416,5.1730,0.0122,6.8967,0.3260,0.0952,19.0048
1045,12.6127,1.9305,0.0383,7.3149,0.0123,0.0022,0.2646,0.1031,14.9492
1046,9.4597,1.9517,7.7897,5.1755,0.0143,7.7471,0.2531,0.0875,19.5417
1047,9.9678,1.8419,0.0375,7.8505,0.0086,0.0017,0.2927,0.1045,12.2444
1048,9.5110,1.8850,10.7841,5.2048,0.0083,10.7532,0.3757,0.1022,22.6580
1049,9.6586,1.8194,0.0349,7.9830,0.0107,0.0010,0.2285,0.1052,11.8467
1050,10.3403,1.9318,3.7543,5.3512,0.0101,3.7035,0.2901,0.1152,16.4317
1051,14.9309,1.8932,0.0270,6.9456,0.0059,0.0016,0.1752,0.0809,17.1072
1052,18.0300,1.7844,0.0284,5.5605,0.0057,0.0017,0.1958,0.1140,20.1527
1053,15.5470,1.8768,0.0338,4.8021,0.0075,0.0022,0.2696,0.1128,17.8400
1054,10.1841,2.2561,6.4560,4.9641,0.0096,6.4181,0.3961,0.0837,19.3760
1055,12.9689,1.8315,0.0351,6.8909,0.0075,0.0018,0.2063,0.0815,15.1233
1056,11.5679,1.8484,8.8419,5.2874,0.0084,8.8097,0.2662,0.0825,22.6069
1057,11.3735,1.8197,0.0345,7.2970,0.0074,0.0019,0.2528,0.1053,13.5858
1058,10.3383,2.1491,3.3562,5.4251,0.0102,3.3090,0.2780,0.0753,16.1969
1059,16.0977,1.8394,0.0348,6.7271,0.0083,0.0021,0.2707,0.1085,18.3510
1060,10.9110,2.9119,3.2961,5.3680,0.0211,3.2225,5.0666,0.1850,22.3707
1061,9.0207,2.2286,0.0335,5.9070,0.0085,0.0020,0.2307,0.0951,11.6086
1062,13.1593,2.0834,3.0375,5.2897,0.0120,2.9955,0.2246,0.0920,18.5968
1063,16.2515,2.2467,0.2416,7.4090,0.0122,0.0032,4.1331,0.1555,23.0283
1064,10.0687,2.0483,0.0336,5.2315,0.0085,0.0016,0.3206,0.0703,12.5415
1065,17.4995,1.7253,0.0219,4.9104,0.0054,0.0015,0.1521,0.0966,19.4953
1066,9.8273,1.9551,6.0919,5.3705,0.0131,6.0433,0.3408,0.0981,18.3132
1067,14.4549,1.9210,0.0393,7.7940,0.0093,0.0024,0.2876,0.1179,16.8207
1068,13.5958,2.4891,2.3644,5.3609,0.0165,2.2455,0.7069,0.1871,19.3434
1069,14.9770,2.1639,0.0692,6.0184,0.0178,0.0023,0.4220,0.1464,17.7784
1070,16.6180,1.8288,0.0378,5.3577,0.0092,0.0024,0.3636,0.1333,18.9815
1071,13.6736,1.8910,0.0358,4.7744,0.0080,0.0021,0.2676,0.1113,15.9793
1072,10.8367,1.8896,3.9508,5.3559,0.0086,3.9122,0.3402,0.1072,17.1245
1073,14.4440,1.8248,0.0322,6.1998,0.0070,0.0017,0.1966,0.0804,16.5780
1074,9.6395,1.9064,6.8240,5.1708,0.0057,6.7953,0.3572,0.1255,18.8525
1075,13.0254,1.8509,0.0278,7.9345,0.0069,0.0017,0.1931,0.0770,15.1741
1076,10.8771,1.9222,4.2697,5.1774,0.0068,4.2395,0.2611,0.1098,17.4400
1077,14.1681,1.7422,0.0243,6.9269,0.0057,0.0015,0.1871,0.0817,16.2033
1078,10.2511,1.8985,0.0875,5.2140,0.0262,0.0027,0.4996,0.1643,12.9009
1079,14.7658,2.1138,0.0589,4.7644,0.0156,0.0024,0.5472,0.2174,17.7030
1080,9.3317,1.8066,0.0338,5.1448,0.0084,0.0025,0.2473,0.1120,11.5313
1081,14.6502,2.2127,0.0758,5.4768,0.0178,0.0025,0.5250,0.1705,17.6342
1082,12.4605,2.0666,0.0492,4.7509,0.0101,0.0024,0.4135,0.1775,15.1674
1083,13.8896,1.9477,0.0318,4.7623,0.0079,0.0018,0.2316,0.1070,16.2077
1084,14.2927,1.9317,1.6380,5.3474,0.0087,1.6103,0.2004,0.0958,18.1586
1085,15.4882,1.8435,0.0387,5.8807,0.0086,0.0019,0.2783,0.1290,17.7778
1086,11.5574,3.2172,2.0194,5.0161,0.0262,1.9368,4.0485,0.2159,21.0584
1087,10.2660,1.8592,0.0247,5.6944,0.0056,0.0018,0.1840,0.0860,12.4198
1088,10.2400,1.8967,5.9075,5.1736,0.0084,5.8717,0.2542,0.0999,18.3983
1089,13.1998,1.7933,0.0247,6.8074,0.0059,0.0015,0.1799,0.0650,15.2627
1090,9.4549,1.9104,11.1713,5.1799,0.0074,11.1330,0.2733,0.0778,22.8877
1091,10.1146,1.7739,0.0349,7.8436,0.0085,0.0019,0.2637,0.0956,12.2827
1092,13.4144,1.8803,2.2994,5.2892,0.0184,2.1953,0.2570,0.0908,17.9419
1093,15.6756,1.8030,0.0393,6.0162,0.0125,0.0020,0.2707,0.1097,17.8983
1094,13.0694,1.9473,1.8542,4.9815,0.0172,1.7703,0.2541,0.1064,17.2313
1095,16.2600,1.7997,0.0400,5.9222,0.0088,0.0013,0.2645,0.1676,18.5318
1096,9.3993,2.2123,9.5976,5.0263,0.0136,9.5461,0.4741,0.1472,21.8306
1097,10.3139,2.0027,0.0339,7.4224,0.0072,0.0017,0.2438,0.0990,12.6933
1098,11.0246,2.0014,13.3377,5.5336,0.0073,13.3032,0.8972,0.1797,27.4406
1099,10.8868,2.8779,0.0732,7.2452,0.0184,0.0026,0.4528,0.1943,14.4850
1100,10.3619,4.0094,6.4224,12.5905,0.0091,6.3900,0.2409,0.0790,21.1135
1101,23.2179,2.5863,0.0625,9.0010,0.0108,0.0165,0.9554,0.1095,26.9317
1102,14.6852,2.3417,1.4612,5.3918,0.0063,1.4316,0.2217,0.0890,18.7986
1103,17.9432,1.7400,0.0201,6.0895,0.0045,0.0016,0.1316,0.0813,19.9163
1104,10.7246,2.0633,9.9406,12.9344,0.0072,9.9115,0.4017,0.0806,23.2108
1105,18.1890,1.8403,0.0205,4.9383,0.0053,0.0014,0.1430,0.1031,20.2959
1106,16.2508,1.9151,3.3086,5.3103,0.0073,3.2822,0.2627,0.2117,21.9488
1107,15.7795,1.8188,0.0230,6.0647,0.0049,0.0012,0.1737,0.0630,17.8581
1108,15.1071,1.9545,2.2903,5.3334,0.0082,2.2638,0.2227,0.0651,19.6396
1109,16.4560,1.7326,0.0246,5.4054,0.0050,0.0014,0.1692,0.0880,18.4705
1110,10.9153,1.8868,7.3928,5.8984,0.0060,7.3582,0.2571,0.0939,20.5459
1111,21.1870,1.9603,0.0265,5.1973,0.0061,0.0014,0.1950,0.0793,23.4479
1112,9.9941,2.0455,11.8619,11.5452,0.0103,11.8292,0.3047,0.0800,24.2862
1113,10.9612,1.8492,0.0236,8.2749,0.0061,0.0016,0.1708,0.0969,13.1018
1114,16.2419,1.7565,0.0258,4.8555,0.0062,0.0018,0.1527,0.0798,18.2566
1115,17.4732,1.7277,0.0230,4.8716,0.0050,0.0015,0.1637,0.0938,19.4814
1116,9.5372,2.1835,18.2648,10.0620,0.0067,18.2353,0.2872,0.0664,30.3392
1117,8.3741,1.7164,0.0236,7.4750,0.0073,0.0020,0.1578,0.0870,10.3588
1118,10.2143,1.9607,1.3311,5.1836,0.0055,1.3060,0.2006,0.0978,13.8044
1119,13.4520,9.5812,0.2652,5.3083,0.0095,0.2359,0.2213,0.0702,23.5899
1120,10.4127,1.8613,10.9514,11.3738,0.0055,10.9287,0.2801,0.0902,23.5958
1121,10.9839,1.8468,0.0311,7.9600,0.0108,0.0021,0.2147,0.1070,13.1837
1122,10.4131,1.9091,9.9244,5.3556,0.0060,9.8984,0.3242,0.1019,22.6727
1123,10.1214,1.7728,0.0260,7.3523,0.0057,0.0015,0.1740,0.0946,12.1888
1124,9.3867,1.8432,8.4072,5.4150,0.0075,8.3777,0.2980,0.0915,20.0266
1125,12.3886,1.7436,0.0233,7.8520,0.0055,0.0017,0.1736,0.0793,14.4085
1126,16.3371,1.7382,0.0233,5.2526,0.0052,0.0013,0.1818,0.1082,18.3886
1127,16.6956,1.8024,0.0329,4.8313,0.0072,0.0019,0.2593,0.1022,18.8924
1128,13.0218,2.0260,1.8642,5.1939,0.0061,1.8352,0.3037,0.0901,17.3058
1129,16.0743,1.7880,0.0225,5.8915,0.0051,0.0017,0.1727,0.0945,18.1521
1130,11.4448,1.9685,9.2525,5.3290,0.0070,9.2244,0.3356,0.1097,23.1112
1131,9.8136,1.9612,0.0310,6.9101,0.0057,0.0018,0.2263,0.1042,12.1363
1132,14.3686,1.8540,4.4114,8.7684,0.0051,4.3883,0.2926,0.1421,21.0687
1133,13.7757,1.9032,0.0265,5.9025,0.0053,0.0014,0.1731,0.0940,15.9726
1134,16.0850,2.2269,1.2978,5.2921,0.0105,1.2485,0.6302,0.5492,20.7890
1135,8.4776,1.9310,0.0533,5.5364,0.0103,0.0025,0.3201,0.0841,10.8661
1136,14.7890,1.8827,1.3244,5.1492,0.0062,1.3029,0.1930,0.0643,18.2533
1137,10.0861,1.7316,0.0270,5.5110,0.0080,0.0012,0.2253,0.0840,12.1540
1138,9.2585,2.0582,13.2007,7.7747,0.0113,13.1595,0.3226,0.0868,24.9268
1139,18.4417,1.9014,0.0243,5.7767,0.0064,0.0011,0.2391,0.0843,20.6907
1140,16.4221,1.8712,1.8164,5.4310,0.0072,1.7882,0.2170,0.1000,20.4268
1141,17.7319,1.8280,0.0264,13.4108,0.0061,0.0012,0.1654,0.1184,19.8701
1142,11.4144,2.0208,10.2825,5.5286,0.0109,10.2124,3.0845,0.1543,26.9564
1143,9.9066,1.7424,0.0241,8.6852,0.0047,0.0051,0.1546,0.0648,11.8925
1144,10.4783,1.8766,3.3436,5.3156,0.0081,3.3182,0.1947,0.0816,15.9748
1145,16.2497,6.4272,0.0983,8.8265,0.0058,0.0778,0.1700,0.0791,23.0243
1146,10.3810,1.8742,9.1632,10.4672,0.0075,9.1357,0.2059,0.0848,21.7091
1147,11.7978,1.6938,0.0187,8.0340,0.0049,0.0013,0.1355,0.1347,13.7806
1148,14.3257,2.0747,1.2830,5.3376,0.0070,1.2516,0.2295,0.0930,18.0059
1149,13.5230,9.6560,0.0639,5.4650,0.0153,0.0260,0.2465,0.0825,23.5719
1150,10.3613,2.0021,10.4850,9.9038,0.0071,10.4525,0.2906,0.1055,23.2445
1151,11.2288,1.6707,0.0205,7.4248,0.0063,0.0015,0.1568,0.1255,13.2023
1152,11.4915,1.8902,9.3020,5.3113,0.0070,9.2749,0.2944,0.0978,23.0758
1153,11.6360,1.7709,0.0255,7.1475,0.0060,0.0015,0.1590,0.0876,13.6790
1154,11.1103,1.8793,12.7741,5.5084,0.0082,12.7447,0.2940,0.1799,26.2377
1155,10.1597,1.7578,0.0265,8.0351,0.0067,0.0017,0.2867,0.1058,12.3364
1156,16.1512,2.1411,0.0246,5.3512,0.0067,0.0013,0.1587,0.0760,18.5516
1157,18.7154,2.4553,0.0472,4.9776,0.0113,0.0026,0.5823,0.2090,22.0092
1158,14.7217,2.0042,12.3407,8.8459,0.0073,12.2965,0.2853,0.0946,29.4465
1159,9.2777,1.7628,0.0232,7.1889,0.0055,0.0017,0.1560,0.0989,11.3185
1160,9.5169,1.7853,4.9187,5.1988,0.0057,4.8936,0.2783,0.0838,16.5830
1161,21.3517,1.8734,0.0399,5.3086,0.0080,0.0023,0.1473,0.0761,23.4885
1162,13.9081,1.9282,4.8227,5.3472,0.0064,4.7875,0.2792,0.0773,21.0155
1163,15.5065,1.7546,0.0173,6.5468,0.0041,0.0013,0.1375,0.0792,17.4950
1164,17.8933,1.7619,0.0213,5.9043,0.0052,0.0014,0.1627,0.0719,19.9111
1165,13.5708,9.2111,0.0755,5.3557,0.0095,0.0440,0.1868,0.0789,23.1231
1166,10.2753,1.8938,8.2770,11.0799,0.0049,8.2577,0.2746,0.0855,20.8063
1167,14.1132,1.9476,0.0282,8.9285,0.0076,0.0014,0.2065,0.0642,16.3595
1168,19.0938,1.7709,0.0275,5.3269,0.0061,0.0013,0.1888,0.0960,21.1770
1169,19.5230,2.2262,0.0621,4.9675,0.0170,0.0027,0.3653,0.1680,22.3447
1170,9.2890,1.8550,0.0263,4.7520,0.0070,0.0017,0.1578,0.0827,11.4107
1171,22.6593,1.8856,0.0952,4.9148,0.0125,0.0026,0.3548,0.1754,25.1702
1172,9.1165,1.7670,0.0280,4.7680,0.0072,0.0013,0.1896,0.0998,11.2008
1173,17.7887,2.0898,0.1535,4.9647,0.1113,0.0028,0.4131,0.1471,20.5923
